year,race,round,driver,team,finish_position,quali_time_s,grid_position,driver_points,constructor_points,start_tyre,circuit_type,air_temp_c,rainfall_mm,track_temp_c,pole_gap_s,driver_form_last3,team_form_last3,driver_track_hist,driver_championship_rank,constructor_championship_rank,driver_avg_finish_last5,team_avg_finish_last5
2025,Singapore,18,ANT,Mercedes,5,89.537,4,78.0,290.0,1,1,30.5,1.8,35.5,0.379,9.667,5.0,9.25,7.0,3.0,11.0,4.2
2025,Singapore,18,LEC,Ferrari,6,89.784,7,165.0,286.0,1,1,30.5,1.8,35.5,0.626,10.667,7.667,3.667,5.0,5.0,7.8,9.4
2025,Singapore,18,ALO,Aston Martin,7,89.955,10,30.0,62.0,0,1,30.5,1.8,35.5,0.797,14.0,16.667,13.667,13.0,9.0,12.8,15.4
2025,Singapore,18,HAM,Ferrari,8,89.688,6,121.0,286.0,1,1,30.5,1.8,35.5,0.53,11.333,7.667,6.0,6.0,5.0,10.6,6.6
2025,Singapore,18,BEA,Haas F1 Team,9,89.868,9,16.0,44.0,1,1,30.5,1.8,35.5,0.71,10.0,13.667,9.25,19.0,11.0,12.2,12.6
2025,Singapore,18,SAI,Williams,10,90.235,18,31.0,101.0,1,1,30.5,1.8,35.5,1.077,9.0,7.667,3.667,12.0,7.0,11.8,9.4
2025,Singapore,18,HAD,Racing Bulls,11,89.846,8,39.0,0.0,0,1,30.5,1.8,35.5,0.688,7.667,9.667,9.25,9.0,13.0,10.8,10.2
2025,Singapore,18,TSU,Red Bull Racing,12,90.353,13,20.0,0.0,0,1,30.5,1.8,35.5,1.195,9.333,6.667,15.333,16.0,13.0,11.6,4.6
2025,Singapore,18,STR,Aston Martin,13,90.949,15,32.0,62.0,0,1,30.5,1.8,35.5,1.791,14.0,16.667,10.0,11.0,9.0,12.6,15.2
2025,Singapore,18,ALB,Williams,14,90.202,20,70.0,101.0,1,1,30.5,1.8,35.5,1.044,8.333,7.667,16.0,8.0,7.0,9.2,8.8
2025,Singapore,18,LAW,Racing Bulls,15,90.32,12,30.0,0.0,1,1,30.5,1.8,35.5,1.162,10.333,9.667,9.0,13.0,13.0,9.4,10.0
2025,Singapore,18,COL,Alpine,16,90.982,16,0.0,0.0,0,1,30.5,1.8,35.5,1.824,15.667,17.667,11.0,20.0,13.0,16.8,17.4
2025,Singapore,18,BOR,Kick Sauber,17,90.82,14,18.0,0.0,1,1,30.5,1.8,35.5,1.662,11.333,15.667,9.25,18.0,13.0,9.8,14.0
2025,Singapore,18,OCO,Haas F1 Team,18,90.989,17,28.0,44.0,1,1,30.5,1.8,35.5,1.831,13.0,13.667,15.667,15.0,11.0,14.0,12.4
2025,Singapore,18,GAS,Alpine,19,91.261,19,20.0,0.0,1,1,30.5,1.8,35.5,2.103,17.0,17.667,11.0,16.0,13.0,16.0,17.2
2025,Singapore,18,HUL,Kick Sauber,20,90.141,11,37.0,0.0,1,1,30.5,1.8,35.5,0.983,16.667,15.667,11.0,10.0,13.0,15.0,14.4
2025,United States,19,VER,Red Bull Racing,1,92.51,1,273.0,0.0,1,1,29.5,0.0,44.5,0.0,1.333,6.667,1.667,3.0,13.0,3.0,6.8
2025,United States,19,NOR,McLaren,2,92.801,2,314.0,650.0,1,1,29.5,0.0,44.5,0.291,4.0,9.0,4.0,2.0,1.0,6.2,7.4
2025,United States,19,LEC,Ferrari,3,92.807,3,173.0,298.0,0,1,29.5,0.0,44.5,0.297,6.333,7.333,8.0,5.0,5.0,8.4,7.4
2025,United States,19,HAM,Ferrari,4,92.912,5,125.0,298.0,1,1,29.5,0.0,44.5,0.402,7.333,7.333,13.667,6.0,5.0,10.8,6.8
2025,United States,19,PIA,McLaren,5,93.084,6,336.0,650.0,1,1,29.5,0.0,44.5,0.574,9.0,9.0,11.0,1.0,1.0,6.0,7.2
2025,United States,19,RUS,Mercedes,6,92.826,4,237.0,325.0,1,1,29.5,0.0,44.5,0.316,2.667,2.667,5.333,4.0,3.0,3.0,4.2
2025,United States,19,TSU,Red Bull Racing,7,93.466,13,20.0,0.0,1,1,29.5,0.0,44.5,0.956,10.333,6.667,10.667,15.0,13.0,11.4,4.4
2025,United States,19,HUL,Kick Sauber,8,93.334,11,37.0,0.0,1,1,29.5,0.0,44.5,0.824,18.667,16.0,9.5,9.0,13.0,16.6,16.8
2025,United States,19,BEA,Haas F1 Team,9,93.139,8,18.0,46.0,1,1,29.5,0.0,44.5,0.629,11.0,13.0,9.25,17.0,11.0,11.8,13.6
2025,United States,19,ALO,Aston Martin,10,93.16,10,36.0,68.0,1,1,29.5,0.0,44.5,0.65,13.667,12.333,12.0,10.0,9.0,10.8,14.2
2025,United States,19,LAW,Racing Bulls,11,93.36,12,30.0,0.0,1,1,29.5,0.0,44.5,0.85,11.333,12.0,9.0,13.0,13.0,10.8,11.0
2025,United States,19,STR,Aston Martin,12,94.54,19,32.0,68.0,0,1,29.5,0.0,44.5,2.03,16.0,12.333,13.333,11.0,9.0,13.8,12.4
2025,United States,19,ANT,Mercedes,13,93.044,7,88.0,325.0,1,1,29.5,0.0,44.5,0.534,6.0,2.667,9.25,7.0,3.0,8.8,3.6
2025,United States,19,ALB,Williams,14,94.69,18,70.0,102.0,2,1,29.5,0.0,44.5,2.18,11.333,9.0,12.667,8.0,7.0,10.8,10.2
2025,United States,19,OCO,Haas F1 Team,15,94.136,17,28.0,46.0,2,1,29.5,0.0,44.5,1.626,15.667,13.0,15.667,14.0,11.0,14.6,12.4
2025,United States,19,COL,Alpine,17,94.039,15,0.0,0.0,1,1,29.5,0.0,44.5,1.529,17.333,18.0,10.0,19.0,13.0,16.2,17.8
2025,United States,19,BOR,Kick Sauber,18,94.125,16,18.0,0.0,0,1,29.5,0.0,44.5,1.615,12.0,16.0,9.25,17.0,13.0,11.4,14.4
2025,United States,19,GAS,Alpine,19,93.599,14,20.0,0.0,1,1,29.5,0.0,44.5,1.089,17.667,18.0,10.667,15.0,13.0,17.8,17.8
2025,United States,19,SAI,Williams,20,93.124,9,32.0,102.0,1,1,29.5,0.0,44.5,0.614,8.0,9.0,8.333,11.0,7.0,10.2,10.8
2025,Mexico City,20,NOR,McLaren,1,75.586,1,332.0,678.0,0,0,27.2,0.0,42.2,0.0,4.0,3.333,5.333,2.0,1.0,6.4,6.8
2025,Mexico City,20,LEC,Ferrari,2,75.848,2,192.0,334.0,0,0,27.2,0.0,42.2,0.262,6.0,4.333,4.0,5.0,5.0,8.2,6.0
2025,Mexico City,20,VER,Red Bull Racing,3,76.07,5,306.0,0.0,1,0,27.2,0.0,42.2,0.484,1.333,6.667,2.667,3.0,13.0,1.4,5.6
2025,Mexico City,20,BEA,Haas F1 Team,4,76.46,9,20.0,48.0,0,0,27.2,0.0,42.2,0.874,10.0,14.0,9.25,17.0,11.0,9.6,13.0
2025,Mexico City,20,PIA,McLaren,5,76.174,7,346.0,678.0,0,0,27.2,0.0,42.2,0.588,9.667,3.333,8.0,1.0,1.0,6.6,3.0
2025,Mexico City,20,ANT,Mercedes,6,76.118,6,89.0,341.0,0,0,27.2,0.0,42.2,0.532,7.333,8.0,9.25,7.0,3.0,9.4,5.8
2025,Mexico City,20,RUS,Mercedes,7,76.034,4,252.0,341.0,0,0,27.2,0.0,42.2,0.448,3.0,8.0,5.0,4.0,3.0,3.6,6.2
2025,Mexico City,20,HAM,Ferrari,8,75.938,3,142.0,334.0,0,0,27.2,0.0,42.2,0.352,6.667,4.333,2.667,6.0,5.0,9.2,4.6
2025,Mexico City,20,OCO,Haas F1 Team,9,76.837,11,28.0,48.0,0,0,27.2,0.0,42.2,1.251,15.667,14.0,10.333,15.0,11.0,14.4,11.0
2025,Mexico City,20,BOR,Kick Sauber,10,77.412,16,18.0,0.0,1,0,27.2,0.0,42.2,1.826,15.333,14.333,9.25,19.0,13.0,13.8,15.8
2025,Mexico City,20,TSU,Red Bull Racing,11,76.816,10,28.0,0.0,1,0,27.2,0.0,42.2,1.23,8.333,6.667,17.333,15.0,13.0,9.4,5.0
2025,Mexico City,20,ALB,Williams,12,77.49,17,73.0,111.0,2,0,27.2,0.0,42.2,1.904,13.667,14.667,13.333,8.0,7.0,10.6,14.2
2025,Mexico City,20,HAD,Racing Bulls,13,76.252,8,39.0,0.0,1,0,27.2,0.0,42.2,0.666,10.333,12.333,9.25,10.0,13.0,9.0,10.4
2025,Mexico City,20,STR,Aston Martin,14,77.606,19,32.0,69.0,0,0,27.2,0.0,42.2,2.02,14.0,11.667,14.333,13.0,9.0,13.4,11.8
2025,Mexico City,20,GAS,Alpine,15,77.546,18,20.0,0.0,1,0,27.2,0.0,42.2,1.96,18.667,18.333,10.667,17.0,13.0,17.8,18.0
2025,Mexico City,20,COL,Alpine,16,77.67,20,0.0,0.0,2,0,27.2,0.0,42.2,2.084,17.333,18.333,12.0,20.0,13.0,16.0,17.2
2025,Mexico City,20,SAI,Williams,17,76.172,12,38.0,111.0,1,0,27.2,0.0,42.2,0.586,11.0,14.667,3.333,11.0,7.0,11.4,14.0
2025,Mexico City,20,ALO,Aston Martin,18,77.103,14,37.0,69.0,0,0,27.2,0.0,42.2,1.517,10.667,11.667,18.333,12.0,9.0,11.8,11.2
2025,Mexico City,20,HUL,Kick Sauber,19,77.016,13,41.0,0.0,0,0,27.2,0.0,42.2,1.43,14.667,14.333,11.0,9.0,13.0,15.6,14.6
2025,Mexico City,20,LAW,Racing Bulls,20,76.961,15,30.0,0.0,0,0,27.2,0.0,42.2,1.375,10.333,12.333,16.0,14.0,13.0,11.4,12.0
2025,São Paulo,21,NOR,McLaren,1,69.511,1,357.0,713.0,1,0,19.5,1.9,24.5,0.0,2.0,3.667,8.667,1.0,1.0,3.0,3.4
2025,São Paulo,21,ANT,Mercedes,2,69.685,2,97.0,355.0,0,0,19.5,1.9,24.5,0.174,8.0,6.333,9.25,7.0,5.0,7.4,7.4
2025,São Paulo,21,VER,Red Bull Racing,3,70.403,19,321.0,0.0,2,0,19.5,1.9,24.5,0.892,2.0,7.0,2.667,3.0,13.0,1.6,6.8
2025,São Paulo,21,RUS,Mercedes,4,69.88,6,258.0,355.0,1,0,19.5,1.9,24.5,0.369,4.667,6.333,6.667,4.0,5.0,4.2,6.8
2025,São Paulo,21,PIA,McLaren,5,69.835,4,356.0,713.0,1,0,19.5,1.9,24.5,0.324,4.667,3.667,11.0,2.0,1.0,7.4,2.8
2025,São Paulo,21,BEA,Haas F1 Team,6,69.755,8,32.0,62.0,0,0,19.5,1.9,24.5,0.244,7.333,7.333,12.0,13.0,11.0,9.2,11.0
2025,São Paulo,21,LAW,Racing Bulls,7,69.95,7,30.0,0.0,0,0,19.5,1.9,24.5,0.439,15.333,14.667,9.0,15.0,13.0,13.0,14.0
2025,São Paulo,21,HAD,Racing Bulls,8,69.931,5,39.0,0.0,0,0,19.5,1.9,24.5,0.42,11.333,14.667,9.25,10.0,13.0,9.4,13.2
2025,São Paulo,21,HUL,Kick Sauber,9,69.985,10,41.0,0.0,1,0,19.5,1.9,24.5,0.474,15.667,15.667,16.0,9.0,13.0,16.6,15.0
2025,São Paulo,21,GAS,Alpine,10,69.857,9,20.0,0.0,0,0,19.5,1.9,24.5,0.346,17.667,16.0,8.0,18.0,13.0,17.4,17.2
2025,São Paulo,21,ALB,Williams,11,70.053,12,73.0,111.0,1,0,19.5,1.9,24.5,0.542,13.333,16.333,17.333,8.0,7.0,12.0,15.4
2025,São Paulo,21,OCO,Haas F1 Team,12,70.438,20,30.0,62.0,2,0,19.5,1.9,24.5,0.927,14.0,7.333,6.667,15.0,11.0,14.2,8.6
2025,São Paulo,21,SAI,Williams,13,70.184,15,38.0,111.0,0,0,19.5,1.9,24.5,0.673,15.667,16.333,8.333,11.0,7.0,12.2,14.8
2025,São Paulo,21,ALO,Aston Martin,14,70.001,11,37.0,69.0,2,0,19.5,1.9,24.5,0.49,11.667,14.667,7.333,12.0,9.0,13.8,13.4
2025,São Paulo,21,COL,Alpine,15,70.632,16,0.0,0.0,1,0,19.5,1.9,24.5,1.121,16.333,16.0,17.0,19.0,13.0,17.0,15.4
2025,São Paulo,21,STR,Aston Martin,16,70.041,14,32.0,69.0,2,0,19.5,1.9,24.5,0.53,13.0,14.667,11.333,13.0,9.0,14.8,13.6
2025,São Paulo,21,TSU,Red Bull Racing,17,70.711,17,28.0,0.0,2,0,19.5,1.9,24.5,1.2,10.0,7.0,11.0,17.0,13.0,9.8,5.0
2025,São Paulo,21,HAM,Ferrari,18,70.016,13,146.0,356.0,0,0,19.5,1.9,24.5,0.505,6.667,4.667,6.667,6.0,3.0,6.8,5.0
2025,São Paulo,21,LEC,Ferrari,19,69.801,3,210.0,356.0,1,0,19.5,1.9,24.5,0.29,3.667,4.667,9.667,5.0,3.0,4.8,7.0
2025,Las Vegas,22,VER,Red Bull Racing,1,108.257,2,341.0,0.0,1,1,18.1,0.0,33.1,0.323,2.333,10.333,3.0,3.0,13.0,2.0,8.2
2025,Las Vegas,22,RUS,Mercedes,2,108.803,4,276.0,398.0,1,1,18.1,0.0,33.1,0.869,5.667,4.0,4.5,4.0,3.0,4.0,6.4
2025,Las Vegas,22,ANT,Mercedes,3,116.314,17,122.0,398.0,0,1,18.1,0.0,33.1,8.38,7.0,4.0,9.25,7.0,3.0,6.0,4.2
2025,Las Vegas,22,LEC,Ferrari,4,109.872,9,214.0,362.0,1,1,18.1,0.0,33.1,1.938,8.0,15.0,3.0,5.0,5.0,7.8,10.2
2025,Las Vegas,22,SAI,Williams,5,108.296,3,38.0,111.0,1,1,18.1,0.0,33.1,0.362,16.667,12.0,4.5,13.0,7.0,12.6,14.6
2025,Las Vegas,22,HAD,Racing Bulls,6,109.554,8,43.0,0.0,1,1,18.1,0.0,33.1,1.62,10.667,11.667,9.25,9.0,13.0,10.4,11.8
2025,Las Vegas,22,HUL,Kick Sauber,7,112.781,11,43.0,0.0,2,1,18.1,0.0,33.1,4.847,12.0,12.667,13.5,9.0,13.0,14.4,12.8
2025,Las Vegas,22,HAM,Ferrari,8,117.115,19,148.0,362.0,2,1,18.1,0.0,33.1,9.181,10.0,15.0,4.5,6.0,5.0,9.2,10.2
2025,Las Vegas,22,OCO,Haas F1 Team,9,112.987,13,30.0,70.0,1,1,18.1,0.0,33.1,5.053,12.0,9.0,10.5,16.0,11.0,13.6,9.2
2025,Las Vegas,22,BEA,Haas F1 Team,10,113.094,14,40.0,70.0,1,1,18.1,0.0,33.1,5.16,6.333,9.0,9.25,11.0,11.0,8.0,8.0
2025,Las Vegas,22,ALO,Aston Martin,11,109.466,7,40.0,72.0,1,1,18.1,0.0,33.1,1.532,14.0,14.667,10.0,11.0,9.0,12.8,14.8
2025,Las Vegas,22,TSU,Red Bull Racing,12,116.798,20,28.0,0.0,1,1,18.1,0.0,33.1,8.864,11.667,10.333,13.5,17.0,13.0,10.6,7.0
2025,Las Vegas,22,GAS,Alpine,13,111.54,10,22.0,0.0,1,1,18.1,0.0,33.1,3.606,14.667,13.667,15.5,18.0,13.0,16.2,15.0
2025,Las Vegas,22,LAW,Racing Bulls,14,109.062,6,36.0,0.0,1,1,18.1,0.0,33.1,1.128,12.667,11.667,16.0,14.0,13.0,11.6,10.8
2025,Las Vegas,22,COL,Alpine,15,113.683,15,0.0,0.0,2,1,18.1,0.0,33.1,5.749,16.0,13.667,14.0,20.0,13.0,16.6,13.8
2025,Las Vegas,22,ALB,Williams,16,116.22,16,73.0,111.0,2,1,18.1,0.0,33.1,8.286,12.333,12.0,15.5,8.0,7.0,12.8,11.6
2025,Las Vegas,22,BOR,Kick Sauber,17,116.674,18,19.0,0.0,2,1,18.1,0.0,33.1,8.74,15.0,12.667,9.25,19.0,13.0,12.8,12.6
2025,Las Vegas,22,STR,Aston Martin,18,112.85,12,32.0,72.0,1,1,18.1,0.0,33.1,4.916,14.0,14.667,10.0,15.0,9.0,14.4,14.6
2025,Las Vegas,22,NOR,McLaren,19,107.934,1,390.0,756.0,1,1,18.1,0.0,33.1,0.0,1.333,3.667,13.0,1.0,1.0,2.8,3.4
2025,Las Vegas,22,PIA,McLaren,20,108.961,5,366.0,756.0,1,1,18.1,0.0,33.1,1.027,5.0,3.667,8.5,2.0,1.0,7.8,6.2
2025,Qatar,23,VER,Red Bull Racing,1,79.651,3,366.0,0.0,1,0,27.0,0.0,42.0,0.264,2.333,10.0,1.0,2.0,13.0,2.0,8.8
2025,Qatar,23,PIA,McLaren,2,79.387,1,366.0,756.0,1,0,27.0,0.0,42.0,0.0,10.0,14.667,2.5,2.0,1.0,7.8,10.0
2025,Qatar,23,SAI,Williams,3,80.251,7,48.0,121.0,1,0,27.0,0.0,42.0,0.864,11.667,11.333,13.0,11.0,7.0,13.0,12.4
2025,Qatar,23,NOR,McLaren,4,79.495,2,390.0,756.0,1,0,27.0,0.0,42.0,0.108,7.0,14.667,6.5,1.0,1.0,5.2,9.4
2025,Qatar,23,ANT,Mercedes,5,79.846,5,137.0,431.0,1,0,27.0,0.0,42.0,0.459,3.667,3.0,9.25,7.0,3.0,5.8,3.6
2025,Qatar,23,RUS,Mercedes,6,79.662,4,294.0,431.0,1,0,27.0,0.0,42.0,0.275,4.333,3.0,4.0,4.0,3.0,4.0,3.2
2025,Qatar,23,ALO,Aston Martin,7,80.219,8,40.0,72.0,1,0,27.0,0.0,42.0,0.832,14.333,15.0,6.5,13.0,11.0,12.0,15.4
2025,Qatar,23,LEC,Ferrari,8,80.343,10,226.0,378.0,1,0,27.0,0.0,42.0,0.956,8.333,10.0,3.5,5.0,5.0,6.8,11.4
2025,Qatar,23,LAW,Racing Bulls,9,80.433,12,36.0,0.0,1,0,27.0,0.0,42.0,1.046,13.667,9.0,15.5,14.0,13.0,13.4,11.0
2025,Qatar,23,TSU,Red Bull Racing,10,80.761,15,28.0,0.0,1,0,27.0,0.0,42.0,1.374,13.333,10.0,14.0,17.0,13.0,11.8,6.8
2025,Qatar,23,ALB,Williams,11,80.629,14,73.0,121.0,2,0,27.0,0.0,42.0,1.242,13.0,11.333,14.0,8.0,7.0,13.4,9.6
2025,Qatar,23,HAM,Ferrari,12,80.907,17,152.0,378.0,0,0,27.0,0.0,42.0,1.52,11.333,10.0,15.5,6.0,5.0,9.2,11.4
2025,Qatar,23,BOR,Kick Sauber,13,80.534,19,19.0,0.0,1,0,27.0,0.0,42.0,1.147,15.0,11.0,9.25,19.0,13.0,14.6,12.4
2025,Qatar,23,COL,Alpine,14,81.137,20,0.0,0.0,2,0,27.0,0.0,42.0,1.75,15.333,14.333,19.0,20.0,13.0,15.8,13.8
2025,Qatar,23,OCO,Haas F1 Team,15,80.864,16,32.0,73.0,1,0,27.0,0.0,42.0,1.477,10.0,10.333,13.5,15.0,9.0,12.6,9.2
2025,Qatar,23,GAS,Alpine,16,80.324,9,22.0,0.0,1,0,27.0,0.0,42.0,0.937,12.667,14.333,8.5,18.0,13.0,15.2,13.4
2025,Qatar,23,STR,Aston Martin,17,81.058,18,32.0,72.0,1,0,27.0,0.0,42.0,1.671,16.0,15.0,14.5,15.0,11.0,14.6,13.2
2025,Qatar,23,HAD,Racing Bulls,18,80.114,6,51.0,0.0,1,0,27.0,0.0,42.0,0.727,9.0,9.0,9.25,9.0,13.0,9.6,8.8
2025,Qatar,23,BEA,Haas F1 Team,19,80.438,13,41.0,73.0,1,0,27.0,0.0,42.0,1.051,6.667,10.333,9.25,12.0,9.0,7.6,10.4
2025,Qatar,23,HUL,Kick Sauber,20,80.353,11,49.0,0.0,0,0,27.0,0.0,42.0,0.966,11.667,11.0,16.0,10.0,13.0,12.6,13.0
2025,Abu Dhabi,24,VER,Red Bull Racing,1,82.207,1,396.0,0.0,1,0,29.9,0.0,44.9,0.0,1.667,7.667,2.667,2.0,13.0,1.8,8.2
2025,Abu Dhabi,24,PIA,McLaren,2,82.437,3,392.0,800.0,2,0,29.9,0.0,44.9,0.23,9.0,8.667,8.0,3.0,1.0,7.4,10.0
2025,Abu Dhabi,24,NOR,McLaren,3,82.408,2,408.0,800.0,1,0,29.9,0.0,44.9,0.201,8.0,8.667,4.0,1.0,1.0,5.4,9.4
2025,Abu Dhabi,24,LEC,Ferrari,4,82.73,5,230.0,382.0,1,0,29.9,0.0,44.9,0.523,10.333,9.333,2.333,5.0,5.0,7.2,10.2
2025,Abu Dhabi,24,RUS,Mercedes,5,82.645,4,309.0,459.0,1,0,29.9,0.0,44.9,0.438,4.0,4.667,4.333,4.0,3.0,5.0,4.0
2025,Abu Dhabi,24,ALO,Aston Martin,6,82.861,6,48.0,80.0,1,0,29.9,0.0,44.9,0.654,10.667,14.0,12.0,12.0,9.0,12.0,13.8
2025,Abu Dhabi,24,OCO,Haas F1 Team,7,82.913,8,32.0,73.0,1,0,29.9,0.0,44.9,0.706,12.0,14.667,9.5,16.0,11.0,12.0,13.0
2025,Abu Dhabi,24,HAM,Ferrari,8,83.394,16,152.0,382.0,0,0,29.9,0.0,44.9,1.187,12.667,9.333,10.333,6.0,5.0,10.0,7.2
2025,Abu Dhabi,24,HUL,Kick Sauber,9,83.45,18,49.0,0.0,0,0,29.9,0.0,44.9,1.243,12.0,16.667,11.5,11.0,13.0,12.6,13.2
2025,Abu Dhabi,24,STR,Aston Martin,10,83.097,15,32.0,80.0,2,0,29.9,0.0,44.9,0.89,17.0,14.0,10.667,16.0,9.0,15.4,11.8
2025,Abu Dhabi,24,BOR,Kick Sauber,11,82.874,7,19.0,0.0,1,0,29.9,0.0,44.9,0.667,13.333,16.667,9.25,19.0,13.0,15.0,13.2
2025,Abu Dhabi,24,BEA,Haas F1 Team,12,83.041,11,41.0,73.0,1,0,29.9,0.0,44.9,0.834,11.667,14.667,9.25,13.0,11.0,9.6,12.0
2025,Abu Dhabi,24,SAI,Williams,13,83.042,12,64.0,137.0,1,0,29.9,0.0,44.9,0.835,7.0,10.0,8.0,9.0,7.0,11.6,9.6
2025,Abu Dhabi,24,TSU,Red Bull Racing,14,83.034,10,33.0,0.0,2,0,29.9,0.0,44.9,0.827,13.0,7.667,10.333,15.0,13.0,11.4,5.0
2025,Abu Dhabi,24,ANT,Mercedes,15,82.894,14,150.0,459.0,2,0,29.9,0.0,44.9,0.687,3.333,4.667,9.25,7.0,3.0,5.8,4.2
2025,Abu Dhabi,24,ALB,Williams,16,83.416,17,73.0,137.0,0,0,29.9,0.0,44.9,1.209,12.667,10.0,12.667,8.0,7.0,12.8,9.6
2025,Abu Dhabi,24,HAD,Racing Bulls,17,82.997,9,51.0,0.0,1,0,29.9,0.0,44.9,0.79,10.667,11.0,9.25,10.0,13.0,11.2,11.0
2025,Abu Dhabi,24,LAW,Racing Bulls,18,83.077,13,38.0,0.0,1,0,29.9,0.0,44.9,0.87,10.0,11.0,17.0,14.0,13.0,12.2,12.8
2025,Abu Dhabi,24,GAS,Alpine,19,83.468,19,22.0,0.0,1,0,29.9,0.0,44.9,1.261,13.0,15.0,11.333,18.0,13.0,14.6,14.6
2025,Abu Dhabi,24,COL,Alpine,20,83.89,20,0.0,0.0,1,0,29.9,0.0,44.9,1.683,14.667,15.0,19.0,20.0,13.0,15.4,15.4
2026,Australia,1,RUS,Mercedes,1,78.518,1,106.0,262.0,1,1,24.8,0.0,39.8,0.0,4.333,8.333,12.667,3.0,1.0,4.8,6.8
2026,Australia,1,ANT,Mercedes,2,78.811,2,156.0,262.0,1,1,24.8,0.0,39.8,0.293,7.667,8.333,4.0,1.0,1.0,6.2,6.4
2026,Australia,1,LEC,Ferrari,3,79.327,4,75.0,190.0,1,1,24.8,0.0,39.8,0.809,5.333,8.0,10.0,4.0,3.0,7.4,8.0
2026,Australia,1,HAM,Ferrari,4,79.478,7,115.0,190.0,1,1,24.8,0.0,39.8,0.96,9.333,8.0,10.0,2.0,3.0,10.8,7.0
2026,Australia,1,NOR,McLaren,5,79.475,6,73.0,131.0,1,1,24.8,0.0,39.8,0.957,8.667,3.0,3.333,5.0,5.0,5.6,6.2
2026,Australia,1,BEA,Haas F1 Team,7,80.311,12,18.0,0.0,1,1,24.8,0.0,39.8,1.793,13.667,11.333,9.25,10.0,8.0,10.2,12.6
2026,Australia,1,LIN,Racing Bulls,8,79.971,9,13.0,0.0,1,1,24.8,0.0,39.8,1.453,11.0,14.667,9.25,12.0,8.0,9.0,15.2
2026,Australia,1,BOR,Audi,9,80.221,10,2.0,0.0,1,1,24.8,0.0,39.8,1.703,13.667,11.333,16.0,15.0,8.0,13.8,10.0
2026,Australia,1,GAS,Alpine,10,80.501,14,41.0,0.0,1,1,24.8,0.0,39.8,1.983,16.0,17.667,12.333,7.0,8.0,14.6,16.8
2026,Australia,1,OCO,Haas F1 Team,11,80.491,13,3.0,0.0,1,1,24.8,0.0,39.8,1.973,10.333,11.333,14.333,14.0,8.0,10.4,12.0
2026,Australia,1,ALB,Williams,12,80.941,15,5.0,0.0,1,1,24.8,0.0,39.8,2.423,14.333,13.333,11.667,13.0,8.0,13.2,11.8
2026,Australia,1,LAW,Racing Bulls,13,79.994,8,28.0,0.0,1,1,24.8,0.0,39.8,1.476,13.667,14.667,15.0,9.0,8.0,13.6,14.0
2026,Australia,1,COL,Alpine,14,81.2,16,16.0,0.0,2,1,24.8,0.0,39.8,2.682,16.333,17.667,9.25,11.0,8.0,16.0,15.8
2026,Australia,1,PER,Cadillac,16,82.605,18,0.0,0.0,1,1,24.8,0.0,39.8,4.087,15.667,11.333,3.5,17.0,8.0,15.0,18.0
2026,Australia,1,ALO,Aston Martin,18,81.969,17,1.0,0.0,0,1,24.8,0.0,39.8,3.451,8.0,11.0,9.333,16.0,8.0,11.2,11.6
2026,Australia,1,BOT,Cadillac,19,83.244,19,0.0,0.0,2,1,24.8,0.0,39.8,4.726,15.667,11.333,11.0,17.0,8.0,14.8,16.0
2026,Australia,1,HAD,Red Bull Racing,20,79.303,3,34.0,89.0,1,1,24.8,0.0,39.8,0.785,13.667,8.333,20.0,8.0,7.0,12.4,7.6
2026,Australia,1,PIA,McLaren,21,79.38,5,58.0,131.0,1,1,24.8,0.0,39.8,0.862,8.0,3.0,7.0,6.0,5.0,6.8,3.2
2026,Australia,1,HUL,Audi,22,80.303,11,0.0,0.0,1,1,24.8,0.0,39.8,1.785,12.0,11.333,7.667,17.0,8.0,12.8,9.0
2026,China,2,ANT,Mercedes,1,92.064,1,156.0,262.0,1,0,18.2,0.8,33.2,0.0,7.333,6.0,6.0,1.0,1.0,5.4,5.8
2026,China,2,RUS,Mercedes,2,92.286,2,106.0,262.0,1,0,18.2,0.8,33.2,0.222,4.0,6.0,4.5,3.0,1.0,3.6,4.8
2026,China,2,HAM,Ferrari,3,92.415,3,115.0,190.0,1,0,18.2,0.8,33.2,0.351,8.0,5.0,14.0,2.0,3.0,10.0,6.2
2026,China,2,LEC,Ferrari,4,92.428,4,75.0,190.0,1,0,18.2,0.8,33.2,0.364,5.0,5.0,11.0,4.0,3.0,7.6,4.4
2026,China,2,BEA,Haas F1 Team,5,93.197,10,18.0,0.0,1,0,18.2,0.8,33.2,1.133,12.667,10.0,8.0,11.0,9.0,10.8,11.2
2026,China,2,GAS,Alpine,6,92.873,7,41.0,0.0,1,0,18.2,0.8,33.2,0.809,15.0,14.667,16.5,8.0,9.0,13.6,15.8
2026,China,2,LAW,Racing Bulls,7,93.765,14,28.0,0.0,1,0,18.2,0.8,33.2,1.701,13.333,13.0,12.0,10.0,9.0,12.2,14.8
2026,China,2,HAD,Red Bull Racing,8,93.121,9,34.0,89.0,0,0,18.2,0.8,33.2,1.057,18.333,11.667,11.0,9.0,7.0,13.8,9.2
2026,China,2,SAI,Williams,9,94.317,17,6.0,0.0,1,0,18.2,0.8,33.2,2.253,7.0,13.667,7.5,14.0,9.0,10.2,11.0
2026,China,2,COL,Alpine,10,93.357,12,16.0,0.0,2,0,18.2,0.8,33.2,1.293,16.0,14.667,9.25,12.0,9.0,15.6,13.8
